Month,Temperature,Humidity,Wind_Speed,Wildfire_Risk,Wildfire Risk 0 to 1 Scale,WFRN,LONG,LAT
10-Apr,5.281333333,,,,0.0,0.0,-117.001508,54.334108
10-May,7.046935484,,,,0.0,0.0,-117.001508,54.334108
10-Jun,13.08683333,,,,0.0,0.0,-117.001508,54.334108
10-Jul,15.25822581,,,,0.0,0.0,-117.001508,54.334108
10-Aug,13.58354839,,,,0.0,0.0,-117.001508,54.334108
10-Sep,7.918166667,,,,0.0,0.0,-117.001508,54.334108
10-Oct,,,,,0.0,0.0,-117.001508,54.334108
10-Nov,,,,,0.0,0.0,-117.001508,54.334108
10-Dec,,,,,0.0,0.0,-117.001508,54.334108
11-Jan,,,,,0.0,0.0,-117.001508,54.334108
11-Feb,,,,,0.0,0.0,-117.001508,54.334108
11-Mar,-8.075967742,,,,0.0,0.0,-117.001508,54.334108
11-Apr,2.019,,,,0.0,0.0,-117.001508,54.334108
11-May,9.958709677,,,,0.0,0.0,-117.001508,54.334108
11-Jun,11.6675,,,,0.0,0.0,-117.001508,54.334108
11-Jul,13.5683871,,,,0.0,0.0,-117.001508,54.334108
11-Aug,14.24241935,,,,0.0,0.0,-117.001508,54.334108
11-Sep,11.62983333,,,,0.0,0.0,-117.001508,54.334108
11-Oct,,,,,0.0,0.0,-117.001508,54.334108
11-Nov,,,,,0.0,0.0,-117.001508,54.334108
11-Dec,,,,,0.0,0.0,-117.001508,54.334108
12-Jan,-8.353870968,78.70645161,8.840322581,21.47634164,0.536908541,0.353633539,-117.001508,54.334108
12-Feb,-5.723448276,80.06344828,7.756551724,22.78340752,0.569585188,0.375155935,-117.001508,54.334108
12-Mar,-1.985806452,76.69,8.068709677,27.09007185,0.677251796,0.446070292,-117.001508,54.334108
12-Apr,3.4225,69.69266667,8.963666667,34.07739848,0.851934962,0.561124945,-117.001508,54.334108
12-May,8.723064516,58.97612903,8.354193548,40.58229619,1.014557405,0.668235832,-117.001508,54.334108
12-Jun,13.22033333,73.48033333,6.966,40.72873636,1.018218409,0.670647144,-117.001508,54.334108
12-Jul,16.97032258,78.95806452,5.854193548,42.20841642,1.055210411,0.695011838,-117.001508,54.334108
12-Aug,15.61548387,77.53806452,5.249032258,40.8068739,1.020171847,0.671933771,-117.001508,54.334108
12-Sep,12.4485,68.573,6.469666667,40.63628636,1.015907159,0.669124844,-117.001508,54.334108
12-Oct,-0.613064516,87.70354839,7.609354839,25.79079325,0.644769831,0.424676122,-117.001508,54.334108
12-Nov,-8.0555,93.09766667,6.645,17.22285303,0.430571326,0.283594784,-117.001508,54.334108
12-Dec,-15.47322581,92.83806452,6.508064516,10.42868475,0.260717119,0.171720713,-117.001508,54.334108
13-Jan,-8.514032258,85.62419355,7.365806452,18.84130499,0.471032625,0.310244523,-117.001508,54.334108
13-Feb,-2.119642857,78.33607143,7.614642857,26.29863799,0.65746595,0.433038391,-117.001508,54.334108
13-Mar,-4.961290323,71.87290323,7.257096774,24.73979619,0.618494905,0.407370204,-117.001508,54.334108
13-Apr,0.350666667,70.50466667,9.952666667,31.86417273,0.796604318,0.524681548,-117.001508,54.334108
13-May,11.53096774,59.83709677,8.353225806,42.96201613,1.074050403,0.707420754,-117.001508,54.334108
13-Jun,13.04666667,81.45433333,6.298,38.47505758,0.961876439,0.633537639,-117.001508,54.334108
13-Jul,14.70741935,81.46419355,6.471290323,40.11282844,1.002820711,0.660505486,-117.001508,54.334108
13-Aug,15.78774194,82.27870968,5.410967742,40.13679473,1.003419868,0.66090012,-117.001508,54.334108
13-Sep,12.54016667,76.30933333,5.779,38.65435303,0.966358826,0.636489952,-117.001508,54.334108
13-Oct,5.341935484,78.7016129,6.834193548,32.42344575,0.810586144,0.533890644,-117.001508,54.334108
13-Nov,-6.146,92.59666667,6.385,18.86396212,0.471599053,0.310617599,-117.001508,54.334108
13-Dec,-12.925,92.30903226,8.221612903,14.13622141,0.353405535,0.232769719,-117.001508,54.334108
14-Jan,-5.332419355,,,,0.0,0.0,-117.001508,54.334108
14-Feb,,,,,0.0,0.0,-117.001508,54.334108
14-Mar,-6.956612903,70.85741935,7.93516129,23.63751173,0.590937793,0.389219778,-117.001508,54.334108
14-Apr,2.909,68.277,8.271666667,33.37471364,0.834367841,0.549554402,-117.001508,54.334108
14-May,8.203709677,66.50677419,7.382580645,37.87531672,0.946882918,0.623662191,-117.001508,54.334108
14-Jun,12.85,74.20333333,6.531666667,39.9217197,0.998042992,0.657358653,-117.001508,54.334108
14-Jul,17.395,71.82709677,6.435806452,44.45689003,1.111422251,0.732035633,-117.001508,54.334108
14-Aug,15.70306452,76.6683871,5.233225806,41.04857332,1.026214333,0.67591364,-117.001508,54.334108
14-Sep,9.9685,79.08366667,6.019,35.94160758,0.898540189,0.591821368,-117.001508,54.334108
14-Oct,5.782258065,75.83096774,8.664193548,34.77036804,0.869259201,0.572535514,-117.001508,54.334108
14-Nov,-7.233,85.86666667,6.840333333,19.5632803,0.489082008,0.322132706,-117.001508,54.334108
14-Dec,-6.040645161,83.49774194,7.908387097,21.92206452,0.548051613,0.360972897,-117.001508,54.334108
15-Jan,-6.381612903,80.41064516,8.05516129,22.33959384,0.558489846,0.367848014,-117.001508,54.334108
15-Feb,-7.489642857,82.01785714,8.040357143,20.99974838,0.524993709,0.345785863,-117.001508,54.334108
15-Mar,1.068387097,66.86516129,8.681290323,32.29101466,0.807275367,0.531710008,-117.001508,54.334108
15-Apr,4.473166667,61.38566667,9.097666667,36.79445,0.91986125,0.605864434,-117.001508,54.334108
15-May,9.709193548,57.15967742,9.361935484,42.5978739,1.064946847,0.701424719,-117.001508,54.334108
15-Jun,14.25533333,66.80866667,8.472666667,44.13397878,1.10334947,0.726718515,-117.001508,54.334108
15-Jul,16.23935484,66.65903226,8.556451613,46.03040029,1.150760007,0.757945353,-117.001508,54.334108
15-Aug,14.72516129,70.67967742,7.264193548,42.88053812,1.072013453,0.706079122,-117.001508,54.334108
15-Sep,8.726666667,77.46133333,7.903,36.55013485,0.913753371,0.601841494,-117.001508,54.334108
15-Oct,6.274193548,69.86709677,9.613225806,37.1221305,0.928053262,0.611260083,-117.001508,54.334108
15-Nov,-2.873833333,79.04933333,8.679666667,26.26912576,0.656728144,0.432552437,-117.001508,54.334108
15-Dec,-7.128709677,80.3,7.641612903,21.3723827,0.534309567,0.351921731,-117.001508,54.334108
16-Jan,-6.84483871,81.10225806,7.757741935,21.55709238,0.538927309,0.354963196,-117.001508,54.334108
16-Feb,-1.414310345,71.20103448,9.130689655,29.50389185,0.737597296,0.485816712,-117.001508,54.334108
16-Mar,1.227741935,71.30322581,8.352903226,31.30197947,0.782549487,0.515424366,-117.001508,54.334108
16-Apr,7.4355,57.30533333,10.12233333,41.07204697,1.026801174,0.676300162,-117.001508,54.334108
16-May,9.474354839,62.23451613,8.739677419,40.90272287,1.022568072,0.673512039,-117.001508,54.334108
16-Jun,14.07733333,69.84066667,8.901666667,43.6875106,1.092187765,0.719366885,-117.001508,54.334108
16-Jul,15.60693548,76.84322581,6.944516129,42.20968328,1.055242082,0.695032698,-117.001508,54.334108
16-Aug,15.09274194,80.72741935,7.73,41.5545088,1.03886272,0.68424447,-117.001508,54.334108
16-Sep,9.706,76.733,7.742666667,37.46585455,0.936646364,0.616919909,-117.001508,54.334108
16-Oct,0.226290323,91.97935484,6.513548387,24.87682698,0.621920674,0.409626579,-117.001508,54.334108
16-Nov,-0.0295,81.423,8.11,27.9529,0.6988225,0.460277785,-117.001508,54.334108
16-Dec,-12.84693548,79.38870968,9.869677419,18.02730206,0.450682551,0.296840995,-117.001508,54.334108
17-Jan,-7.357096774,79.69774194,8.237419355,21.73206452,0.543301613,0.357844321,-117.001508,54.334108
17-Feb,-8.031428571,78.19714286,7.901071429,21.16689448,0.529172362,0.348538123,-117.001508,54.334108
17-Mar,-4.929354839,75.46516129,8.595483871,25.05416716,0.626354179,0.412546697,-117.001508,54.334108
17-Apr,2.003333333,81.528,8.431,30.0206803,0.750517008,0.49432625,-117.001508,54.334108
17-May,10.86467742,61.43677419,8.690322581,42.28918475,1.057229619,0.696341785,-117.001508,54.334108
17-Jun,13.2265,69.44466667,8.407666667,42.62272576,1.065568144,0.701833935,-117.001508,54.334108
17-Jul,15.44983871,76.40806452,6.691612903,41.96422287,1.049105572,0.6909909,-117.001508,54.334108
17-Aug,15.15806452,74.75032258,7.065806452,42.31116716,1.057779179,0.696703751,-117.001508,54.334108
17-Sep,10.4465,78.961,7.438,37.46493636,0.936623409,0.61690479,-117.001508,54.334108
17-Oct,3.477419355,76.72548387,9.579677419,33.18276979,0.829569245,0.546393818,-117.001508,54.334108
17-Nov,-8.008,89.37933333,7.665666667,18.77520152,0.469380038,0.30915605,-117.001508,54.334108
17-Dec,-7.967580645,72.66322581,9.096451613,23.2282566,0.580706415,0.382480905,-117.001508,54.334108
18-Jan,-9.067096774,85.4216129,7.858387097,18.74847068,0.468711767,0.308715895,-117.001508,54.334108
18-Feb,-12.60660714,77.70107143,8.705357143,17.71006981,0.442751745,0.291617388,-117.001508,54.334108
18-Mar,-4.904354839,77.35451613,8.03516129,24.27878152,0.606969538,0.399779049,-117.001508,54.334108
18-Apr,0.591166667,62.84633333,8.526,32.54447576,0.813611894,0.535883547,-117.001508,54.334108
18-May,12.56467742,57.03032258,8.40483871,44.50181672,1.112545418,0.732775405,-117.001508,54.334108
18-Jun,13.669,63.749,8.491,44.22663182,1.105665795,0.728244158,-117.001508,54.334108
18-Jul,15.34677419,75.00967742,7.109032258,42.46326979,1.061581745,0.699208302,-117.001508,54.334108
18-Aug,14.75967742,74.28,6.799032258,41.84298094,1.046074523,0.688994508,-117.001508,54.334108
18-Sep,4.444,87.26366667,6.454,29.60958485,0.740239621,0.487557073,-117.001508,54.334108
18-Oct,3.202096774,71.37774194,6.159032258,31.43654105,0.785913526,0.517640083,-117.001508,54.334108
18-Nov,-2.2225,87.97866667,3.638,21.2941303,0.532353258,0.350633212,-117.001508,54.334108
18-Dec,-5.251774194,78.68580645,4.653225806,21.16023607,0.529005902,0.348428484,-117.001508,54.334108
19-Jan,-6.419516129,86.95032258,4.677096774,18.46365249,0.461591312,0.304026025,-117.001508,54.334108
19-Feb,-19.77642857,81.96714286,3.526785714,6.454907468,0.161372687,0.106287738,-117.001508,54.334108
19-Mar,-2.035967742,60.27064516,4.423870968,27.59471261,0.689867815,0.454379803,-117.001508,54.334108
19-Apr,3.0525,65.76833333,7.694333333,33.57390152,0.839347538,0.552834268,-117.001508,54.334108
19-May,9.082419355,62.46580645,8.125483871,40.03951466,1.000987867,0.659298288,-117.001508,54.334108
19-Jun,11.955,76.62933333,7.004666667,38.97763333,0.974440833,0.641813147,-117.001508,54.334108
19-Jul,14.12887097,81.62225806,6.149677419,39.31405279,0.98285132,0.647352694,-117.001508,54.334108
19-Aug,12.93532258,83.05677419,7.422258065,38.89654106,0.972413526,0.640477866,-117.001508,54.334108
19-Sep,9.797166667,83.69333333,8.266666667,36.54966667,0.913741667,0.601833785,-117.001508,54.334108
19-Oct,2.012258065,79.11806452,10.15741935,31.8055953,0.795139883,0.523717001,-117.001508,54.334108
19-Nov,-3.521833333,85.51533333,9.458333333,24.97083485,0.624270871,0.411174531,-117.001508,54.334108
19-Dec,-6.162903226,80.29580645,8.977096774,23.25284018,0.581321004,0.382885703,-117.001508,54.334108
20-Jan,-11.80370968,71.84935484,10.44451613,20.91468915,0.522867229,0.344385262,-117.001508,54.334108
20-Feb,-4.913448276,66.81103448,10.62344828,28.32042634,0.708010658,0.466329543,-117.001508,54.334108
20-Mar,-7.612580645,67.81709677,11.12225806,26.03956451,0.650989113,0.428772437,-117.001508,54.334108
20-Apr,0.825166667,56.80533333,11.749,36.38265303,0.909566326,0.599083706,-117.001508,54.334108
20-May,8.662096774,67.51419355,9.872580645,39.95804839,0.99895121,0.657956849,-117.001508,54.334108
20-Jun,12.81066667,71.53833333,8.637666667,41.99846213,1.049961553,0.69155469,-117.001508,54.334108
20-Jul,15.35467742,77.12451613,8.15483871,42.83184164,1.070796041,0.705277276,-117.001508,54.334108
20-Aug,14.9833871,69.39354839,9.018064516,44.68791789,1.117197947,0.735839782,-117.001508,54.334108
20-Sep,11.15966667,74.286,8.768333333,40.0460197,1.001150492,0.659405401,-117.001508,54.334108
20-Oct,0.871290323,78.27612903,9.41483871,30.37980352,0.759495088,0.500239641,-117.001508,54.334108
20-Nov,-3.5195,82.04533333,9.423333333,25.64070606,0.641017652,0.422204758,-117.001508,54.334108
20-Dec,-3.792903226,72.72290323,10.03290323,27.71382112,0.692845528,0.456341066,-117.001508,54.334108
21-Jan,-5.57983871,70.96354839,11.35290323,27.43120528,0.685780132,0.45168746,-117.001508,54.334108
21-Feb,-14.64017857,74.85821429,9.982857143,17.38806494,0.434701623,0.286315195,-117.001508,54.334108
21-Mar,-0.264677419,63.91967742,10.2983871,32.88105719,0.82202643,0.541425761,-117.001508,54.334108
21-Apr,2.930166667,59.25733333,8.771333333,35.57263939,0.889315985,0.585745867,-117.001508,54.334108
21-May,9.234516129,65.01064516,7.699354839,39.34921994,0.983730499,0.647931763,-117.001508,54.334108
21-Jun,16.4685,59.69866667,8.607,47.66869848,1.191717462,0.784921884,-117.001508,54.334108
21-Jul,17.62387097,65.72483871,7.708064516,46.83959971,1.170989993,0.771269786,-117.001508,54.334108
21-Aug,15.14854839,72.29870968,8.165483871,43.61759678,1.090439919,0.718215671,-117.001508,54.334108
21-Sep,11.38916667,70.56733333,8.577333333,40.8551394,1.021378485,0.67272852,-117.001508,54.334108
21-Oct,3.959354839,71.12774194,8.757419355,34.1237478,0.853093695,0.561888142,-117.001508,54.334108
21-Nov,-1.5055,73.73033333,9.841,29.44786515,0.736196629,0.484894166,-117.001508,54.334108
21-Dec,-15.92790323,77.19548387,8.37516129,14.54418035,0.363604509,0.239487249,-117.001508,54.334108
22-Jan,-8.622580645,76.93935484,10.02709677,22.47556011,0.561889003,0.370086861,-117.001508,54.334108
22-Feb,-6.665535714,75.78964286,10.20821429,24.62047241,0.61551181,0.405405396,-117.001508,54.334108
22-Mar,-1.422258065,69.61774194,9.839032258,30.34458211,0.758614553,0.499659679,-117.001508,54.334108
22-Apr,0.7875,66.32433333,10.02133333,33.1488606,0.828721515,0.545835463,-117.001508,54.334108
22-May,7.531451613,65.59806452,8.365483871,38.18309237,0.954577309,0.628730084,-117.001508,54.334108
22-Jun,13.4755,71.39133333,7.423,41.72125606,1.043031402,0.686990162,-117.001508,54.334108
22-Jul,16.71419355,67.41354839,7.355806452,45.41068475,1.135267119,0.747740999,-117.001508,54.334108
22-Aug,17.94758065,72.08387097,7.221290323,45.49699414,1.137424853,0.749162186,-117.001508,54.334108
22-Sep,13.25266667,66.73633333,7.546666667,42.54243031,1.063560758,0.700511774,-117.001508,54.334108
22-Oct,8.315806452,64.88741935,9.137096774,39.61698094,0.990424523,0.652340767,-117.001508,54.334108
22-Nov,-6.631333333,76.82166667,9.231666667,23.71275,0.59281875,0.390458666,-117.001508,54.334108
22-Dec,-15.95951613,81.23516129,8.670645161,13.92911877,0.348227969,0.229359527,-117.001508,54.334108
23-Jan,-4.167096774,76.12903226,10.44354839,27.00040323,0.675010081,0.444593791,-117.001508,54.334108
23-Feb,-7.103214286,73.78964286,10.58964286,24.90865422,0.622716356,0.410150653,-117.001508,54.334108
23-Mar,-5.726129032,62.21774194,8.541612903,26.93890762,0.673472691,0.443581193,-117.001508,54.334108
23-Apr,4.330333333,54.44766667,10.13333333,38.82895151,0.970723788,0.639364924,-117.001508,54.334108
23-May,14.0683871,56.27580645,8.943548387,46.423761,1.160594025,0.764422506,-117.001508,54.334108
23-Jun,14.87633333,64.23866667,9.593666667,46.05327424,1.151331856,0.758322,-117.001508,54.334108
23-Jul,15.7983871,76.44064516,8.038387097,43.28464956,1.082116239,0.712733298,-117.001508,54.334108
23-Aug,15.58419355,72.63096774,8.423870968,44.14097654,1.103524414,0.726833742,-117.001508,54.334108
23-Sep,11.41883333,66.44833333,8.613666667,41.73315909,1.043328977,0.68718616,-117.001508,54.334108
23-Oct,4.742903226,68.46741935,9.466451613,35.89990323,0.897497581,0.591134656,-117.001508,54.334108
23-Nov,0.642666667,66.32233333,10.14633333,33.11134394,0.827783598,0.545217707,-117.001508,54.334108
23-Dec,-1.194354839,64.74354839,11.34741935,32.65789589,0.816447397,0.537751145,-117.001508,54.334108
24-Jan,-11.78983871,75.43322581,8.079032258,18.43641202,0.460910301,0.303577478,-117.001508,54.334108
24-Feb,-5.400344828,65.34586207,8.274482759,26.40910345,0.660227586,0.434857336,-117.001508,54.334108
24-Mar,-3.826612903,63.49258065,9.109354839,28.83657918,0.720914479,0.474828615,-117.001508,54.334108
24-Apr,3.923666667,53.60333333,9.271333333,37.98162121,0.94954053,0.625412621,-117.001508,54.334108
24-May,8.976290323,61.92806452,9.321612903,40.94767889,1.023691972,0.674252293,-117.001508,54.334108
24-Jun,11.61733333,66.54133333,8.377333333,41.71776363,1.042944091,0.686932655,-117.001508,54.334108
24-Jul,18.1983871,61.5516129,8.456129032,48.75758065,1.218939516,0.802851626,-117.001508,54.334108
24-Aug,15.54677419,72.80741935,7.227419355,43.17432991,1.079358248,0.710916754,-117.001508,54.334108
24-Sep,11.953,69.76933333,7.161666667,40.46556515,1.011639129,0.666313716,-117.001508,54.334108
24-Oct,4.110806452,74.51032258,8.116774194,33.10443109,0.827610777,0.545103878,-117.001508,54.334108
24-Nov,-6.076833333,82.66566667,6.897,21.29704091,0.532426023,0.350681139,-117.001508,54.334108
24-Dec,-6.110967742,82.93,6.966451613,21.26523167,0.531630792,0.350157362,-117.001508,54.334108
10-Jan,-11.40854839,83.00193548,,,0.0,0.0,-116.442026,54.857791
10-Feb,-6.671428571,81.41178571,,,0.0,0.0,-116.442026,54.857791
10-Mar,0.613548387,65.54709677,,,0.0,0.0,-116.442026,54.857791
10-Apr,5.6015,52.59833333,,,0.0,0.0,-116.442026,54.857791
10-May,7.342258065,58.53258065,,,0.0,0.0,-116.442026,54.857791
10-Jun,13.2065,58.03166667,,,0.0,0.0,-116.442026,54.857791
10-Jul,15.12516129,62.0583871,,,0.0,0.0,-116.442026,54.857791
10-Aug,13.43064516,72.37516129,,,0.0,0.0,-116.442026,54.857791
10-Sep,8.284666667,73.773,,,0.0,0.0,-116.442026,54.857791
10-Oct,6.351290323,65.3783871,,,0.0,0.0,-116.442026,54.857791
10-Nov,-6.127333333,76.303,,,0.0,0.0,-116.442026,54.857791
10-Dec,-15.44548387,84.40322581,,,0.0,0.0,-116.442026,54.857791
11-Jan,-12.52596774,79.55967742,,,0.0,0.0,-116.442026,54.857791
11-Feb,-11.97482143,72.04392857,,,0.0,0.0,-116.442026,54.857791
11-Mar,-8.79516129,78.40290323,,,0.0,0.0,-116.442026,54.857791
11-Apr,2.145333333,64.20266667,,,0.0,0.0,-116.442026,54.857791
11-May,10.48532258,55.56709677,,,0.0,0.0,-116.442026,54.857791
11-Jun,11.70633333,73.69666667,,,0.0,0.0,-116.442026,54.857791
11-Jul,13.50709677,73.19258065,,,0.0,0.0,-116.442026,54.857791
11-Aug,14.16596774,69.49967742,,,0.0,0.0,-116.442026,54.857791
11-Sep,11.9755,66.69333333,,,0.0,0.0,-116.442026,54.857791
11-Oct,5.156451613,67.64451613,,,0.0,0.0,-116.442026,54.857791
11-Nov,-5.784,77.49333333,,,0.0,0.0,-116.442026,54.857791
11-Dec,-3.81,73.12709677,,,0.0,0.0,-116.442026,54.857791
12-Jan,-8.372580645,75.50225806,13.92645161,25.91476833,0.647869208,0.42671752,-116.442026,54.857791
12-Feb,-5.575862069,76.64275862,12.13275862,26.88386991,0.672096748,0.442674931,-116.442026,54.857791
12-Mar,-2.242096774,74.69903226,11.31870968,29.6927742,0.742319355,0.488926885,-116.442026,54.857791
12-Apr,3.215833333,66.80166667,11.863,36.6422197,0.916055492,0.603357781,-116.442026,54.857791
12-May,8.715483871,54.06193548,10.0216129,42.80880792,1.070220198,0.704897999,-116.442026,54.857791
12-Jun,12.76666667,70.53433333,8.311,41.91426212,1.047856553,0.690168237,-116.442026,54.857791
12-Jul,16.21741935,74.96387097,6.838064516,43.06070087,1.076517522,0.709045716,-116.442026,54.857791
12-Aug,14.65870968,73.30645161,6.591290323,41.79009531,1.044752383,0.688123683,-116.442026,54.857791
12-Sep,11.79533333,65.76433333,8.38,42.03698182,1.050924545,0.692188963,-116.442026,54.857791
12-Oct,-1.092741935,85.00548387,8.612580645,26.64675513,0.666168878,0.438770554,-116.442026,54.857791
12-Nov,-8.502166667,87.336,10.491,20.85362576,0.521340644,0.343379781,-116.442026,54.857791
12-Dec,-15.75129032,87.13870968,10.89290323,14.60439883,0.365109971,0.240478818,-116.442026,54.857791
13-Jan,-9.805645161,83.57,11.81612903,21.41569208,0.535392302,0.352634872,-116.442026,54.857791
13-Feb,-3.218571429,79.33821429,12.69714286,28.91105844,0.722776461,0.476055004,-116.442026,54.857791
13-Mar,-5.816129032,68.96225806,11.35516129,27.61834751,0.690458688,0.45476898,-116.442026,54.857791
13-Apr,-0.06,68.814,14.57433333,35.29522272,0.882380568,0.581177871,-116.442026,54.857791
13-May,11.68080645,56.08290323,12.92935484,47.28116862,1.182029216,0.778540743,-116.442026,54.857791
13-Jun,13.05783333,78.55933333,9.223333333,41.25820909,1.031455227,0.679365543,-116.442026,54.857791
13-Jul,14.34903226,79.2616129,10.1016129,42.95028006,1.073757001,0.707227506,-116.442026,54.857791
13-Aug,15.66225806,78.41903226,9.368387097,43.76271847,1.094067962,0.720605272,-116.442026,54.857791
13-Sep,12.45516667,72.596,10.58566667,42.92474698,1.073118674,0.706807074,-116.442026,54.857791
13-Oct,4.567258065,75.53064516,11.99967742,36.2275,0.9056875,0.596528927,-116.442026,54.857791
13-Nov,-6.622,85.88766667,10.81966667,23.09903485,0.577475871,0.380353115,-116.442026,54.857791
13-Dec,-14.45274194,84.55193548,13.62935484,18.35459091,0.458864773,0.302230196,-116.442026,54.857791
14-Jan,-6.508709677,80.90064516,11.7783871,24.91847068,0.622961767,0.410312293,-116.442026,54.857791
14-Feb,-15.28875,77.41714286,8.24,14.97952597,0.374488149,0.246655733,-116.442026,54.857791
14-Mar,-7.201290323,68.46806452,9.307096774,24.92190029,0.623047507,0.410368765,-116.442026,54.857791
14-Apr,2.685833333,67.61766667,10.62233333,35.06670151,0.876667538,0.577414998,-116.442026,54.857791
14-May,8.200806452,63.05387097,9.941290323,40.48229032,1.012057258,0.666589116,-116.442026,54.857791
14-Jun,12.85133333,70.50433333,10.34966667,43.52623182,1.088155795,0.716711238,-116.442026,54.857791
14-Jul,17.13241935,69.2816129,10.80483871,48.00405132,1.200101283,0.790443868,-116.442026,54.857791
14-Aug,15.76887097,69.61612903,10.1416129,46.2001393,1.155003482,0.760740308,-116.442026,54.857791
14-Sep,9.716333333,75.862,10.36966667,39.61969849,0.990492462,0.652385515,-116.442026,54.857791
14-Oct,5.389677419,74.63612903,13.31419355,38.13994428,0.953498607,0.628019599,-116.442026,54.857791
14-Nov,-8.110333333,82.694,8.552,20.68398788,0.517099697,0.340586491,-116.442026,54.857791
14-Dec,-7.474354839,81.49290323,11.56096774,23.75909531,0.593977383,0.391221796,-116.442026,54.857791
15-Jan,-7.40516129,77.87451613,12.79677419,25.47253079,0.63681327,0.419435552,-116.442026,54.857791
15-Feb,-8.292142857,79.36107143,11.74392857,23.57923864,0.589480966,0.388260242,-116.442026,54.857791
15-Mar,0.462096774,66.51096774,13.12677419,35.14479325,0.878619831,0.578700871,-116.442026,54.857791
15-Apr,4.7765,59.10866667,12.78666667,40.29235758,1.007308939,0.663461647,-116.442026,54.857791
15-May,10.28580645,52.9383871,13.49354839,47.06503519,1.17662588,0.774981849,-116.442026,54.857791
15-Jun,14.5795,64.881,11.383,46.99695909,1.174923977,0.773860895,-116.442026,54.857791
15-Jul,16.34129032,65.87774194,11.49870968,48.48602053,1.212150513,0.798380065,-116.442026,54.857791
15-Aug,14.72806452,69.71935484,9.971290323,45.10556452,1.127639113,0.742716831,-116.442026,54.857791
15-Sep,8.736166667,76.80566667,11.07866667,39.07165455,0.976791364,0.643361318,-116.442026,54.857791
15-Oct,6.193064516,69.84645161,10.51516129,37.72895748,0.943223937,0.621252212,-116.442026,54.857791
15-Nov,-3.261,77.758,10.99366667,27.91092273,0.697773068,0.459586579,-116.442026,54.857791
15-Dec,-8.203548387,79.8,9.773548387,22.09420821,0.552355205,0.363807448,-116.442026,54.857791
16-Jan,-8.599677419,79.74967742,11.06354839,22.71165543,0.567791386,0.373974452,-116.442026,54.857791
16-Feb,-2.616724138,75.83310345,12.76724138,30.2117884,0.75529471,0.497473072,-116.442026,54.857791
16-Mar,0.656612903,72.33,11.40548387,32.86685191,0.821671298,0.541191854,-116.442026,54.857791
16-Apr,7.486833333,58.077,14.454,44.2131303,1.105328258,0.728021839,-116.442026,54.857791
16-May,9.824677419,60.80935484,11.36483871,43.47510117,1.086877529,0.715869311,-116.442026,54.857791
16-Jun,14.10933333,69.79366667,12.26533333,46.24875151,1.156218788,0.761540766,-116.442026,54.857791
16-Jul,15.78951613,76.32419355,9.488064516,44.38713343,1.109678336,0.730887008,-116.442026,54.857791
16-Aug,15.25645161,80.58483871,10.88129032,44.09531964,1.102382991,0.726081946,-116.442026,54.857791
16-Sep,9.707,76.89933333,12.104,40.70449697,1.017612424,0.670248013,-116.442026,54.857791
16-Oct,0.090806452,91.00096774,9.153225806,26.92909531,0.673227383,0.443419621,-116.442026,54.857791
16-Nov,-0.5775,80.859,12.12433333,30.57826818,0.764456704,0.503507598,-116.442026,54.857791
16-Dec,-13.43822581,78.06096774,13.66258065,20.5999912,0.51499978,0.339203385,-116.442026,54.857791
17-Jan,-8.004032258,79.01903226,12.55451613,24.51750587,0.612937647,0.403709929,-116.442026,54.857791
17-Feb,-8.40625,77.1975,10.80607143,23.2048263,0.580120657,0.382095097,-116.442026,54.857791
17-Mar,-5.368870968,72.6916129,10.69290323,26.78238124,0.669559531,0.441003799,-116.442026,54.857791
17-Apr,2.151,79.81866667,9.424333333,31.24178939,0.781044735,0.514433265,-116.442026,54.857791
17-May,11.38322581,60.84806452,12.6916129,45.87930205,1.146982551,0.755457341,-116.442026,54.857791
17-Jun,13.66633333,67.995,11.76766667,45.83250758,1.145812689,0.754686814,-116.442026,54.857791
17-Jul,15.46016129,73.43580645,5.896774194,41.97192962,1.04929824,0.691117801,-116.442026,54.857791
17-Aug,15.25693548,72.71483871,6.504193548,42.38693695,1.059673424,0.697951391,-116.442026,54.857791
17-Sep,10.81316667,76.07333333,6.636666667,37.77480303,0.944370076,0.622007114,-116.442026,54.857791
17-Oct,3.172903226,74.64064516,8.058709677,32.18217889,0.804554472,0.529917898,-116.442026,54.857791
17-Nov,-8.8925,86.11533333,6.659666667,17.86941061,0.446735265,0.294241124,-116.442026,54.857791
17-Dec,-8.722741935,72.10516129,7.926451613,21.77585924,0.544396481,0.358565453,-116.442026,54.857791
18-Jan,-10.18112903,81.14612903,6.906451613,17.87685924,0.446921481,0.294363775,-116.442026,54.857791
18-Feb,-13.68857143,76.13642857,6.988214286,15.75153734,0.393788433,0.259367819,-116.442026,54.857791
18-Mar,-5.351612903,70.97935484,6.944516129,24.32923167,0.608230792,0.400609771,-116.442026,54.857791
18-Apr,0.278,59.59733333,7.492666667,32.13457879,0.80336447,0.529134105,-116.442026,54.857791
18-May,12.69612903,52.75419355,7.542903226,44.83009237,1.120752309,0.738180854,-116.442026,54.857791
18-Jun,13.68216667,66.39466667,7.563666667,43.01396818,1.075349205,0.708276207,-116.442026,54.857791
18-Jul,15.35822581,73.40935484,6.316451613,42.19930939,1.054982735,0.69486188,-116.442026,54.857791
